RowIndex,Title,EnglishTitle,PageLink,MapLink,Kaartlaag,Geometry,Entity,MapDescriptionTitle,MapDescription,MapDescriptionSource,GPTGeometry,GPTEntity,GPTReasoningSummary,GPTError,GPTConfidence,RunID
47,Hoofdgroenstructuur (HGS),Main Green Structure,https://maps.amsterdam.nl/open_geodata/?k=55,https://maps.amsterdam.nl/hoofdgroenstructuur,HOOFDGROENSTRUCTUUR,PlainVectorRegion,ObjectDS,Hoofdgroenstructuur,"De Hoofdgroenstructuur omvat de minimaal benodigde hoeveelheid groen die Amsterdam wil borgen, bestaande uit gebieden die waardevol zijn voor de stad en de metropool. Zij vervullen een onmisbare functie voor groene recreatie, verbetering leefklimaat, waterhuishouding, hittedemping, verbetering luchtkwaliteit, biodiversiteit en voedselproductie. Behoud van cultuurhistorische waarden en een gevarieerd totaalaanbod aan groen zijn belangrijke aspecten.

In de Hoofdgroenstructuur zijn die gebieden opgenomen waar de functies groen en groene recreatie voorop staan. Woningbouw, werkgerelateerde functies, wegenaanleg of het vestigen van voorzieningen die verkeer aantrekken of die ten koste gaan van groen zijn niet in overeenstemming met de doelstellingen van de structuurvisie. Ingrepen die de recreatieve gebruikswaarde en/of de natuurwaarde of andere functies van het groen verhogen worden juist gestimuleerd.

Ingrepen in de Hoofdgroenstructuur worden door de Technische Adviescommissie Hoofdgroenstructuur (TAC) op inpasbaarheid beoordeeld. De TAC is een externe commissie samengesteld uit deskundigen op het gebied van landschap(sarchitectuur), cultuurhistorie, ecologie, recreatie, beleving, stedenbouw, groenbeheer, sport, volkstuinen en natuur- en milieueducatie. De beoordelingscriteria zijn opgenomen in tabellen (zie pagina 245) van de structuurvisie. Daarin staat per groentype aangegeven welke ingrepen wel en niet zijn toegestaan. De gebieden zijn terug te vinden op deze interactieve kaart van de Hoofdgroenstructuur.


Gebruik van de kaart en TAC adviezen

Om de adviezen zichtbaar te maken dient zowel een jaar als een thema te worden aangevinkt in de legenda. In 2012 zijn ten opzichte van de vorige versie van de Hoofdgroenstructuurkaart de nodige aanpassingen gedaan met als resultaat een netto-uitbreiding van Hoofdgroenstructuur met 745 hectare. Er zijn echter ook enkele delen uitgehaald. Enkele oudere TAC adviezen vallen daardoor buiten de huidige Hoofdgroenstructuur.

Meer informatie over de Structuurvisie vindt u hier
Meer informatie over de TAC vindt u hier

Voor inhoudelijke vragen kunt u terecht bij het secretariaat: secretariaatTAC@amsterdam.nl",https://maps.amsterdam.nl/hoofdgroenstructuur,PlainVectorRegion,ObjectDS,"The map depicts specific, bounded real-world green spaces and sites (e.g., cemeteries, parks) as polygons. These features are managed, named assets rather than an exhaustive land-use coverage or a reporting lattice. The geometry is classified as PlainVectorRegion due to the relatively low shared boundary ratio and non-exhaustive coverage of the study area.",,0.9,description_V1_gemini
48,Iepen particulier,Elm trees - private,https://maps.amsterdam.nl/open_geodata/?k=330,https://maps.amsterdam.nl/iepen,IEPEN_PARTICULIER,PointDS,ObjectDS,Bijzondere bomen + Adviezen bescherming en beheer (CBH),"Groeikaart

Deze kaart met bijzondere bomen is een groeikaart. Momenteel wordt de lijst met bijzondere bomen gebiedsgewijs geactualiseerd en geharmoniseerd. Per stadsdeel/stadsgebied wordt de kaart steeds verder opgevuld en bijgewerkt. 

Onder de knop vastgestelde beschermstatus staan alle bomen die (her)beoordeeld worden of al opnieuw vastgesteld zijn. Hier vind je ook de (nieuw geplante) toekomstbomen.

Onder de knop geadviseerde beschermstatus staan de bomen waarbij de CBH al een actualiserings-advies heeft uitgebracht. De CBH is een door B&W benoemde onafhankelijk adviescommissie. Meer over deze commissie lees je rechtsonder op de kaart onder Bijzondere bomen en de adviescommissie CBH.

Door het op de kaart aanklikken van een boom, zie je meer informatie en kan je extra informatie downloaden (N.B. dat kan nu dus nog niet bij alle bomen). Niet alle bomen op deze kaart staan al precies op de juiste plek, maar ze staan dan wel in de buurt van hun werkelijke locatie.",https://maps.amsterdam.nl/bomen_bijzonder,PointDS,ObjectDS,"The layer represents individual elm trees at specific locations. Each tree is a distinct real-world object. The attributes provided (species, diameter, height) are properties of these individual tree objects, not a numeric phenomenon as the primary mapping purpose.",,1.0,description_V1_gemini
49,Jongeren- en Studentenhuisvesting,Youth and Student Housing,https://maps.amsterdam.nl/open_geodata/?k=115,https://maps.amsterdam.nl/jongerenstudentenhuisvesting,JONGERENSTUDENTENHUISVESTING,PointDS,ObjectDS,,,,PointDS,ObjectDS,"The dataset maps specific youth and student housing complexes as point locations. Each point represents a distinct, real-world housing facility with associated attributes (name, developer, status, etc.), making it an ObjectDS.",,1.0,description_V1_gemini
50,Kastanjebloedingsziekte,Chestnut bleeding disorder,https://maps.amsterdam.nl/open_geodata/?k=93,https://maps.amsterdam.nl/kastanjes,KASTANJES,PointDS,ObjectDS,Bijzondere bomen + Adviezen bescherming en beheer (CBH),"Groeikaart

Deze kaart met bijzondere bomen is een groeikaart. Momenteel wordt de lijst met bijzondere bomen gebiedsgewijs geactualiseerd en geharmoniseerd. Per stadsdeel/stadsgebied wordt de kaart steeds verder opgevuld en bijgewerkt. 

Onder de knop vastgestelde beschermstatus staan alle bomen die (her)beoordeeld worden of al opnieuw vastgesteld zijn. Hier vind je ook de (nieuw geplante) toekomstbomen.

Onder de knop geadviseerde beschermstatus staan de bomen waarbij de CBH al een actualiserings-advies heeft uitgebracht. De CBH is een door B&W benoemde onafhankelijk adviescommissie. Meer over deze commissie lees je rechtsonder op de kaart onder Bijzondere bomen en de adviescommissie CBH.

Door het op de kaart aanklikken van een boom, zie je meer informatie en kan je extra informatie downloaden (N.B. dat kan nu dus nog niet bij alle bomen). Niet alle bomen op deze kaart staan al precies op de juiste plek, maar ze staan dan wel in de buurt van hun werkelijke locatie.",https://maps.amsterdam.nl/bomen_bijzonder,PointDS,ObjectDS,"The dataset represents individual chestnut trees as points, which are discrete, identifiable real-world objects.",,1.0,description_V1_gemini
51,Klimaat - Droogte,Climate - Drought,https://maps.amsterdam.nl/open_geodata/?k=317,https://maps.amsterdam.nl/klimaatadaptatie,KLIMAAT_DROOGTE,PointDS,PointMeasuresDS,Klimaatadaptatie,"Volgens de KNMI`14-klimaatscenario`s moeten we in de toekomst rekening houden met hogere temperaturen, een sneller stijgende zeespiegel, nattere winters, heftigere buien en drogere zomers in Nederland. Door de opwarming van de aarde worden buien steeds heftiger en komen ze vaker voor. De riolen in de stad krijgen hierdoor veel meer water te verwerken dan voorheen. Daarnaast zijn de laaggelegen gebieden in Amsterdam het meest kwetsbaar voor eventuele overstromingen vanuit onder andere de Noordzee (IJmuiden) en de rivier de Lek. Ook neemt de kans op extreme hitte en langdurige droogte toe.

In het Deltaplan Ruimtelijke Adaptatie is afgesproken dat alle overheden uiterlijk in 2019 klimaatstresstesten hebben uitgevoerd op de thema`s hitte, droogte, wateroverlast en overstromingen en dat deze voor iedereen toegankelijk zijn. Met behulp van stresstesten zijn de kwetsbaarheden voor deze thema`s in Amsterdam in kaart gebracht. De uitkomsten van deze stresstesten worden gebruikt bij het opstellen van een klimaatadaptatiestrategie voor Amsterdam.

In deze atlas vindt u per thema (hitte, droogte, wateroverlast en overstromingen) een kaart van onze stad. De kaarten zijn constant in ontwikkeling en worden aangepast zodra er nieuwe informatie beschikbaar is.

Wilt u een vraag stellen of een idee delen? Dan kunt u mailen naar onderstaand mailadres.


De hittestresskaart bestaat uit duizenden tiles/afbeeldingen en is derhalve niet als geodataset beschikbaar op Maps Data.",https://maps.amsterdam.nl/klimaatadaptatie,PointDS,PointMeasuresDS,"The layer represents groundwater levels (GLG) and ground surface elevation (Maaiveld) measured at point locations across the city as part of climate stress testing, making it a PointMeasuresDS.",,0.9,description_V1_gemini
52,Klimaat - Overstroming,Climate - Flood,https://maps.amsterdam.nl/open_geodata/?k=318,https://maps.amsterdam.nl/klimaatadaptatie,KLIMAAT_OVERSTROMING,VectorTessellation,CoverageDS,Klimaatadaptatie,"Volgens de KNMI`14-klimaatscenario`s moeten we in de toekomst rekening houden met hogere temperaturen, een sneller stijgende zeespiegel, nattere winters, heftigere buien en drogere zomers in Nederland. Door de opwarming van de aarde worden buien steeds heftiger en komen ze vaker voor. De riolen in de stad krijgen hierdoor veel meer water te verwerken dan voorheen. Daarnaast zijn de laaggelegen gebieden in Amsterdam het meest kwetsbaar voor eventuele overstromingen vanuit onder andere de Noordzee (IJmuiden) en de rivier de Lek. Ook neemt de kans op extreme hitte en langdurige droogte toe.

In het Deltaplan Ruimtelijke Adaptatie is afgesproken dat alle overheden uiterlijk in 2019 klimaatstresstesten hebben uitgevoerd op de thema`s hitte, droogte, wateroverlast en overstromingen en dat deze voor iedereen toegankelijk zijn. Met behulp van stresstesten zijn de kwetsbaarheden voor deze thema`s in Amsterdam in kaart gebracht. De uitkomsten van deze stresstesten worden gebruikt bij het opstellen van een klimaatadaptatiestrategie voor Amsterdam.

In deze atlas vindt u per thema (hitte, droogte, wateroverlast en overstromingen) een kaart van onze stad. De kaarten zijn constant in ontwikkeling en worden aangepast zodra er nieuwe informatie beschikbaar is.

Wilt u een vraag stellen of een idee delen? Dan kunt u mailen naar onderstaand mailadres.


De hittestresskaart bestaat uit duizenden tiles/afbeeldingen en is derhalve niet als geodataset beschikbaar op Maps Data.",https://maps.amsterdam.nl/klimaatadaptatie,VectorTessellation,CoverageDS,"The layer represents a flood hazard risk map covering areas of Amsterdam with categorized risk levels (probability and depth), forming a complete partition of risk zones across the study area, which fits the definition of a thematic coverage represented by a tessellation.",,0.9,description_V1_gemini
53,Markten,Markets,https://maps.amsterdam.nl/open_geodata/?k=123,https://maps.amsterdam.nl/markten,MARKTEN,PointDS,ObjectDS,"Markten, winkelgebieden en straathandel","Op deze kaart ziet u alle dag- en weekmarkten die op vaste tijden en vaste locaties in Amsterdam worden gehouden. Daarnaast zijn er op verschillende momenten door het jaar heen en op allerlei locaties in Amsterdam bijzondere markten op feesten en evenementen die door een buurt of een vereniging worden georganiseerd. Raadpleeg hiervoor de evenementenkalender van uw stadsdeel. 

De meeste markten worden beheerd door het Marktbureau van de gemeente Amsterdam. De marktkooplieden die op deze markten staan hebben een marktpas en/of een (dag)vergunning nodig voor een plaatsje op de markt. Zie www.amsterdam.nl/markt/ 
Bij een aantal markten is het beheer in particuliere handen. De organisatoren hebben hiervoor een evenementenvergunning nodig. Marktkooplieden en ondernemers kunnen zich bij deze organisaties inschrijven en/of een kraam aanvragen.",https://maps.amsterdam.nl/markten,PointDS,ObjectDS,"The layer maps distinct, named market locations as points. Each point represents an identifiable physical facility or trade location (ObjectDS). PointDS is used because the features are defined as points.",,1.0,description_V1_gemini
54,Groene monumenten,Green monuments,https://maps.amsterdam.nl/open_geodata/?k=68,https://maps.amsterdam.nl/monumentaal_groen,MONUMENTAAL_GROEN,PointDS,ObjectDS,Bijzondere bomen + Adviezen bescherming en beheer (CBH),"Groeikaart

Deze kaart met bijzondere bomen is een groeikaart. Momenteel wordt de lijst met bijzondere bomen gebiedsgewijs geactualiseerd en geharmoniseerd. Per stadsdeel/stadsgebied wordt de kaart steeds verder opgevuld en bijgewerkt. 

Onder de knop vastgestelde beschermstatus staan alle bomen die (her)beoordeeld worden of al opnieuw vastgesteld zijn. Hier vind je ook de (nieuw geplante) toekomstbomen.

Onder de knop geadviseerde beschermstatus staan de bomen waarbij de CBH al een actualiserings-advies heeft uitgebracht. De CBH is een door B&W benoemde onafhankelijk adviescommissie. Meer over deze commissie lees je rechtsonder op de kaart onder Bijzondere bomen en de adviescommissie CBH.

Door het op de kaart aanklikken van een boom, zie je meer informatie en kan je extra informatie downloaden (N.B. dat kan nu dus nog niet bij alle bomen). Niet alle bomen op deze kaart staan al precies op de juiste plek, maar ze staan dan wel in de buurt van hun werkelijke locatie.",https://maps.amsterdam.nl/bomen_bijzonder,PointDS,ObjectDS,"The dataset represents specific identifiable green monuments (trees or park areas) as points, which fits the definition of ObjectDS.",,1.0,description_V1_gemini
55,Monumentale bomen,Monumental trees,https://maps.amsterdam.nl/open_geodata/?k=59,https://maps.amsterdam.nl/monumentaal_groen,MONUMENTALE_BOMEN,PointDS,ObjectDS,Bijzondere bomen + Adviezen bescherming en beheer (CBH),"Groeikaart

Deze kaart met bijzondere bomen is een groeikaart. Momenteel wordt de lijst met bijzondere bomen gebiedsgewijs geactualiseerd en geharmoniseerd. Per stadsdeel/stadsgebied wordt de kaart steeds verder opgevuld en bijgewerkt. 

Onder de knop vastgestelde beschermstatus staan alle bomen die (her)beoordeeld worden of al opnieuw vastgesteld zijn. Hier vind je ook de (nieuw geplante) toekomstbomen.

Onder de knop geadviseerde beschermstatus staan de bomen waarbij de CBH al een actualiserings-advies heeft uitgebracht. De CBH is een door B&W benoemde onafhankelijk adviescommissie. Meer over deze commissie lees je rechtsonder op de kaart onder Bijzondere bomen en de adviescommissie CBH.

Door het op de kaart aanklikken van een boom, zie je meer informatie en kan je extra informatie downloaden (N.B. dat kan nu dus nog niet bij alle bomen). Niet alle bomen op deze kaart staan al precies op de juiste plek, maar ze staan dan wel in de buurt van hun werkelijke locatie.",https://maps.amsterdam.nl/bomen_bijzonder,PointDS,ObjectDS,"The dataset maps individual monumental trees, which are distinct, identifiable, real-world objects. As point features representing specific assets with descriptive attributes, they are classified as ObjectDS.",,1.0,description_V1_gemini
56,Monumenten,Monuments,https://maps.amsterdam.nl/open_geodata/?k=155,https://maps.amsterdam.nl/monumenten,MONUMENTEN,PointDS,ObjectDS,Monumenten,"Deze interactieve kaart toont alle monumenten in de gemeente Amsterdam. Er wordt onderscheid gemaakt tussen rijksmonumenten (blauw) , gemeentelijke monumenten (rood) en gemeentelijke monumenten in procedure (oranje). Ook is er onderscheid tussen gebouwen en niet-gebouwen. 
De kaart wordt via webservices vanuit het Datapunt van de Gemeente Amsterdam gevoed.


Disclaimer

Monumenten & Archeologie (MA) is de bronhouder van de aangeboden kaartlaag en dient vermeld te worden indien u verwijst naar deze kaart. MA kan niet aansprakelijk worden gehouden voor de gevolgen van het gebruik van gegevens op deze website. Er is veel zorg besteed aan de inhoudelijke kwaliteit van de informatie. Onderzoek is echter steeds gaande. Onvolledigheden, veranderingen door voortschrijden van inzichten of andere gebreken kunnen niet worden uitgesloten.",https://maps.amsterdam.nl/monumenten,PointDS,ObjectDS,"The layer represents discrete cultural heritage monuments (points) in Amsterdam. Each feature is an identifiable object (a building, artwork, or site), making ObjectDS the most appropriate entity classification.",,1.0,description_V1_gemini
57,Muurplanten,Quay wall plants,https://maps.amsterdam.nl/open_geodata/?k=106,https://maps.amsterdam.nl/muurplanten,MUURPLANTEN,PointDS,ObjectDS,Te behouden (muur)flora,"In Amsterdam groeien bijzondere planten. Ze groeien op kademuren, brugconstructies en steenglooiingen, maar ook op overige locaties. Enkele soorten zijn beschermd onder de Wet natuurbescherming (Wnb). Voor andere soorten heeft de gemeente vanuit nationaal perspectief een bijzondere verantwoordelijkheid (zorgplicht), bijvoorbeeld omdat deze planten maar op een of twee locaties in Nederland groeien. Deze plantensoorten zijn opgenomen in de Amsterdamse gedragscode flora en fauna en zijn aangeduid met de categorie Amsterdamse beleidssoorten + (ABS+). Op de kaart zijn de actuele groeiplaatsen (2022) van deze soorten weergegeven. Met ingang van 2024 wordt hun voorkomen tweejaarlijks onderzocht en daarop de kaartbeelden geactualiseerd.

De Amsterdamse gedragscode flora en fauna kent ook Amsterdamse beleidssoorten+ voor `overige flora`, waaronder veel orchideeën. De groeiplaatsen van deze soorten zijn niet aangegeven op de kaart, maar in de Amsterdamse gedragscode is opgenomen welk stappenplan doorlopen moet worden bij (potentiële) aanwezigheid van deze soorten.

Op de kaart is een selectie opgenomen van de Amsterdamse beleidssoorten die vallen in de categorie `overige muurflora` van de Amsterdamse gedragscode flora en fauna. De kaartinformatie stamt uit 2013 en is nog t/m 2023 raadpleegbaar. De gegevens zullen naar verwachting worden geactualiseerd.

Voor locaties waar te behouden planten aanwezig zijn, geldt dat hier rekening mee gehouden moet worden bij ruimtelijke inrichting en beheer en onderhoud. Meer informatie over de bescherming van flora en de bijbehorende maatregelen zijn te vinden in 
de Amsterdamse gedragscode flora en fauna. 

Ook op locaties waar geen flora met een bijzondere status voorkomt, heeft de gemeente de ambitie om in te zetten op biotoopontwikkeling en behoud van (algemene) soorten.",https://maps.amsterdam.nl/muurflora,PointDS,ObjectDS,"The map layer represents specific physical growth locations of protected plant species (wall flora) in Amsterdam. Each point represents a distinct site/asset, making it an ObjectDS. Although there are numeric attributes regarding plant counts, the primary purpose is identifying these specific locations for management and conservation.",,0.95,description_V1_gemini
